[17-Jul-2021 09:46:29 UTC] PHP Notice:  Trying to get property 'back_link' of non-object in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 191
[17-Jul-2021 09:49:04 UTC] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/seosets/wp-includes/formatting.php:5719) in /var/www/html/seosets/wp-includes/rest-api/class-wp-rest-server.php on line 1642
[17-Jul-2021 09:49:35 UTC] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/seosets/wp-includes/formatting.php:5719) in /var/www/html/seosets/wp-includes/rest-api/class-wp-rest-server.php on line 1642
[17-Jul-2021 09:50:19 UTC] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/seosets/wp-includes/formatting.php:5719) in /var/www/html/seosets/wp-includes/rest-api/class-wp-rest-server.php on line 1642
[17-Jul-2021 09:51:10 UTC] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/seosets/wp-includes/formatting.php:5719) in /var/www/html/seosets/wp-includes/rest-api/class-wp-rest-server.php on line 1642
[17-Jul-2021 09:51:48 UTC] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/seosets/wp-includes/formatting.php:5719) in /var/www/html/seosets/wp-includes/rest-api/class-wp-rest-server.php on line 1642
[17-Jul-2021 09:59:49 UTC] PHP Notice:  Undefined index: variable in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 201
[17-Jul-2021 10:05:30 UTC] PHP Parse error:  syntax error, unexpected ',', expecting ']' in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 190
[17-Jul-2021 10:06:26 UTC] PHP Parse error:  syntax error, unexpected ',', expecting ']' in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 190
[17-Jul-2021 10:06:26 UTC] PHP Notice:  is_embed was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/support/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /var/www/html/seosets/wp-includes/functions.php on line 5313
[17-Jul-2021 10:06:26 UTC] PHP Notice:  is_search was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/support/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /var/www/html/seosets/wp-includes/functions.php on line 5313
[17-Jul-2021 10:06:57 UTC] PHP Parse error:  syntax error, unexpected ',', expecting ']' in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 190
[17-Jul-2021 10:06:57 UTC] PHP Notice:  is_embed was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/support/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /var/www/html/seosets/wp-includes/functions.php on line 5313
[17-Jul-2021 10:06:57 UTC] PHP Notice:  is_search was called <strong>incorrectly</strong>. Conditional query tags do not work before the query is run. Before then, they always return false. Please see <a href="https://wordpress.org/support/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 3.1.0.) in /var/www/html/seosets/wp-includes/functions.php on line 5313
[17-Jul-2021 10:07:10 UTC] PHP Notice:  Trying to get property 'title' of non-object in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 240
[17-Jul-2021 10:07:10 UTC] PHP Notice:  Trying to get property 'description' of non-object in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 241
[17-Jul-2021 10:07:10 UTC] PHP Notice:  Trying to get property 'back_link' of non-object in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 242
[17-Jul-2021 10:07:10 UTC] PHP Notice:  Undefined index: post_url in /var/www/html/seosets/wp-content/plugins/linking/linking/Controller.php on line 243
